x,y,z,label
6.209106781328554,2.3781718504897267,4.580325576468132,1.0
-6.379451752483256,5.885461311875712,6.4842606380937555,1.0
-2.982272905667294,7.665313995719556,0.8264453410173955,1.0
4.8269821783538305,5.216803565648138,9.34316503767946,1.0
0.6444851344663554,-4.8027341832107755,14.585830888571786,1.0
10.790252018769852,-5.469331882927127,12.408698406541593,0.0
5.867479353216321,-1.442311044590955,13.519856415936497,1.0
6.277438011373119,-0.035450312680935125,17.320022537286096,1.0
5.311908484630121,-10.173489686826946,10.141453177392973,0.0
9.658713866906023,-7.016284380901355,12.959444548007069,0.0
3.827984726811344,-10.674268058967902,19.154399135197846,0.0
-9.394529356365908,0.25238799182633176,5.973516244872946,1.0
12.148051506147281,4.375765672256961,0.602559776101438,0.0
-6.74239384703845,5.554483950371687,2.86040147599123,1.0
5.9452081807232915,3.2725093696998155,16.263146404374172,1.0
7.018481250122575,11.642863445348986,20.272298813131044,0.0
-1.4058915479491523,7.905939210107299,20.05996066192437,1.0
12.583254490701878,0.24168757567156976,14.466779556666154,0.0
4.4009311624105685,-10.507810912972637,11.726391634687023,0.0
10.646709810586106,7.800864135607418,17.32035352474681,0.0
-5.076297191356313,6.810835731042284,10.615795401104378,1.0
5.316417146074188,4.537860489248539,18.233058017143012,1.0
-9.427744261946508,-0.02836798488872282,5.603357397411542,1.0
7.662925831854804,11.157295732757971,4.357495538732323,0.0
6.2185792250698855,2.3343942551410293,20.40201264030898,1.0
2.7897774594223153,-10.89474085717456,17.192790903793938,0.0
12.519344793743652,2.4741586126053514,12.94954126891803,0.0
2.001501334025443,-4.706576694522602,12.172015668606903,1.0
10.855525062170251,7.4535394287540555,12.191346356581837,0.0
-9.470863166021825,-1.343865049030409,8.34424358612688,1.0
3.8420405569598146,-10.670573747557013,19.772019056929025,0.0
-7.8373151607711575,-6.383956343602595,9.17723731496062,0.0
-8.37794404866911,3.3951711762940837,14.00108250086089,1.0
2.5978805663892977,7.035996177078058,14.611095058203945,1.0
8.420868891536582,-8.253311122506876,17.54016079569885,0.0
-0.6541162873944731,7.909492355477469,15.801308664034872,1.0
9.04842984966464,9.877586177109086,11.784015777132426,0.0
3.8326892909478603,-10.673033704660957,6.6133802748182005,0.0
11.646582742221849,-3.800394237529101,20.06170181805347,0.0
4.72644657660119,5.337249840216271,12.46668091824011,1.0
0.15803535442912803,14.125095096294158,17.47678066009476,0.0
5.889710790860288,-1.3897687702997348,4.314083717968158,1.0
2.6991130688327223,6.981481022023988,16.166772569288728,1.0
-9.471129546680068,-1.3365516694435857,4.000459707533916,1.0
4.831327932965135,-10.360827633614273,10.287536717519625,0.0
-9.256635876961408,1.0309103433019169,14.84452807219818,1.0
4.149847267865191,-3.6940515328530332,7.212503349078482,1.0
2.2660829953392123,-4.6429555213195695,13.933212396923174,1.0
1.5337390858660167,7.496902862905636,14.18376022429258,1.0
-7.609541958728148,-6.713463537342149,4.714392790875326,0.0
9.095435196975272,9.827340527778942,17.043469868688167,0.0
6.045167263430677,-9.837657648468918,8.256155404158688,0.0
5.63247467798753,-10.034332253054563,9.348431622543442,0.0
0.7849759695909256,7.7127106554913745,13.231527595184035,1.0
-8.229761538450342,3.658816833291119,10.926562796198645,1.0
2.7962115952213695,-4.468779142368377,14.626829927869187,1.0
3.456588247900513,-4.156659055794248,12.040124582271515,1.0
8.392243079219439,-8.277877702644329,2.190427687520978,0.0
4.498955195739109,5.591076755407424,13.883538544536076,1.0
-3.7562873087760833,-9.949088677632917,2.7306114887539668,0.0
-6.903357882798503,-7.586544393966211,8.562959807474456,0.0
-8.907163888470729,2.2224946536261148,10.049223860616985,1.0
6.282266021426701,1.9902333864481954,12.569900384345274,1.0
0.593106977550633,14.082591283227162,1.5700691078140463,0.0
-3.464386028594983,-10.086347865697007,15.667539947193541,0.0
6.130251999871,2.6983220930297733,6.1519150289603,1.0
4.300002278801919,5.794321972772022,0.9340110164362603,1.0
5.927862147087512,-1.2961699667973658,2.78143330587165,1.0
4.937046428484165,5.078401131044292,15.117511040436575,1.0
2.8823587978120284,13.627229137957007,7.840413347390259,0.0
9.595736290134948,-7.088694112788999,4.079735043092611,0.0
12.014322209314889,-2.80364989190301,11.79300961158404,0.0
5.4185315381422825,12.617226383309093,15.360003323918173,0.0
12.359733571920573,3.482653727128252,8.702382200588323,0.0
2.781811984093992,13.655745205758574,20.789194953635516,0.0
12.536035966435781,-0.3269207974607419,12.35455856465528,0.0
5.84113482686801,3.5347169284173985,19.13095282450145,1.0
5.8641994632662735,3.4792872083159003,16.944205003320512,1.0
4.510657384766335,-3.384829340440278,11.89331235453886,1.0
-1.878760653460841,-10.656725595423445,15.534682320223617,0.0
-6.076410262429108,6.134635713351143,12.91633752851083,1.0
-4.736954610518641,6.996377205088973,19.3591032368793,1.0
2.828445760523527,6.908844280832944,13.943478292094175,1.0
-8.639635700427894,2.870477259149014,8.03005293180676,1.0
7.264121064694696,-9.130492824363655,15.142898054358197,0.0
7.169265091999454,11.534587995734448,5.662706961078953,0.0
12.604247400159304,0.790890838386476,9.029654265292306,0.0
1.760340025171568,-11.014272624456266,0.35979740431419704,0.0
2.478927458756599,-10.94107141160299,11.625873834113953,0.0
-6.655281110491044,5.637412038671484,20.197404349543042,1.0
5.281542488069638,-2.496120514029997,4.291661293183862,1.0
0.9763183705557019,-4.8144685527946445,14.768714517876523,1.0
5.315365480919292,-2.4473009131843213,8.637775691123739,1.0
0.7515794667300943,14.063708387341553,16.465714766563103,0.0
11.543758774677512,-4.038604126926251,20.808882573356566,0.0
2.5588666503710114,7.056470421708061,5.176196431500973,1.0
9.163220954085372,-7.556049022165883,4.323276818882701,0.0
-4.022291125719352,-9.814350551303491,20.112918318129136,0.0
6.25221925168817,-0.17784354445032635,7.860403940887665,1.0
1.2005892738179245,-11.038812650382193,0.4891843582645249,0.0
-8.868502162699713,-4.358290903259823,10.840515042856103,1.0
6.089243600304513,12.24524175649103,15.632405890751727,0.0
5.442517285470112,4.3307512491817,20.659278207791186,1.0
1.208334432408703,7.600880990334666,3.4169842892308413,1.0
12.37822606933505,-1.3822502839368689,13.606871172246537,0.0
-4.001211138291976,-9.825374234640021,4.8510864061024535,0.0
11.939329995597799,-3.030068518006967,9.144777752508155,0.0
-5.8371163085874365,6.315724652318653,11.588820359520236,1.0
12.535817436451937,2.326459536742347,5.703245019753463,0.0
4.026312321037378,-10.620345958783808,2.603299829446506,0.0
-2.0426673852475488,-10.610557280480052,3.6014849117832766,0.0
3.1243733427567713,13.555218454409523,10.19693141913854,0.0
12.365095740430528,3.4556269246953524,2.080654434529758,0.0
12.600215072052551,1.3766296155625646,1.249779962403375,0.0
2.2877612672652763,-4.637070653929409,9.72295509224127,1.0
8.422457941775066,10.50071088722793,1.5913540119406047,0.0
12.597547873925109,0.5374355472506155,11.118182640783514,0.0
-6.721881352961688,-7.781980590810487,5.71140746589733,0.0
-8.699517375112935,2.737139753312217,12.414324582979093,1.0
-5.345113188171886,6.649009403982446,1.6345962428885938,1.0
1.8826409213558213,7.367037389675403,0.011888945921682326,1.0
4.706053414351464,5.361029845721665,1.1193686243599057,1.0
7.781069728391294,-8.766329847577635,11.300409546610446,0.0
6.643561601996105,11.898909944665458,0.10093301624628515,0.0
1.4246665452696203,-4.794042273690077,15.314337316509981,1.0
-7.310735596803465,4.951074315181421,0.7610752704331658,1.0
11.328184137520918,6.561756844280527,18.270244391685345,0.0
6.014771076258802,-1.0638300700887509,17.06842184802148,1.0
-6.549344918264689,-7.958682204093674,12.278175738325602,0.0
-7.056347859986643,-7.413514967919054,2.861676342320232,0.0
6.610607634248615,11.920548232275046,0.5845595358357036,0.0
0.8172588869769981,-4.81171972330201,20.5295006572716,1.0
5.207187598083503,-10.21645398746653,16.5919953331885,0.0
-6.585506872446363,5.702200411394593,7.924721070508392,1.0
-0.2661177939383912,-10.968088210065915,5.787344721718577,0.0
9.769193027855943,-6.8863482177321105,7.796897709837854,0.0
10.428836154269273,8.139287855475175,8.880429111531203,0.0
0.09212510061262742,14.130347061435222,4.460305515574389,0.0
1.4583656594662013,13.957070334828996,2.440814618981435,0.0
5.305088420310758,-2.462248564193003,5.862019179444275,1.0
5.656045327340907,-10.023637972916728,19.154262546895524,0.0
-6.560137777280176,5.725405570189848,18.747372286613754,1.0
1.83174567309964,-11.009101692680687,3.275219855402168,0.0
11.397350613021786,-4.355770717212765,11.891964386657863,0.0
-0.7181291365947474,7.91197486007306,5.022954065764075,1.0
9.441525008796384,-7.261147534318988,5.116164953593696,0.0
-8.658952782983887,-4.8764699007517684,12.120109562845087,1.0
-2.752129893012789,-10.377612388837628,20.66742463010839,0.0
-7.426300408660773,-6.9596436093272205,16.253099879751463,0.0
-9.124084595522433,1.556194083726465,2.410933756048998,1.0
5.092139530875298,-10.262266700492562,11.081542144108433,0.0
11.087032647757873,-4.959513898115313,15.779074877277843,0.0
5.529615985352991,4.177392564829628,8.32308163818868,1.0
-6.549764982435952,-7.958262215959713,18.829190650618763,0.0
11.062280685883932,7.0836838631456125,1.7335725449102402,0.0
1.674163147430395,7.446981460743562,17.28898388983426,1.0
0.7710779581458942,7.715946923900344,19.673783434176613,1.0
12.596597426651616,0.5121121233443828,8.144673751647712,0.0
6.613796918701746,-9.532437142553572,8.749854344062557,0.0
6.02343351919188,-1.0389589315884056,16.641621572945084,1.0
11.075665425329218,-4.980137339212858,9.764169054944423,0.0
1.0348746653386527,7.649835402880787,11.171451221302942,1.0
10.635643344313664,-5.713964453394573,17.97616415504034,0.0
-6.416313550605571,-8.089288130357042,0.654180041753244,0.0
0.8715550542700305,-4.813250511319882,8.265909376284874,1.0
11.20754949786429,-4.734786612609366,18.871554899935788,0.0
8.538925246036754,10.390869828082849,16.646361445826734,0.0
0.45219555441890846,-4.785288154059605,10.978639326951361,1.0
6.116355799922802,2.748462201487912,13.28731442173741,1.0
